cohort,site,siteState,family,roleOrKind,slug,titleOrQuery,url,clicks,impressions,ctr,position,band,decision,immediateContentMutation,earliestActionDate,reason
expansion757,pet,recovery,smart-bird-feeders,workflow,smart-bird-feeders-setup-and-daily-workflow,Smart Bird Feeders: Setup and Daily Workflow,https://pets.madabase.com/guides/smart-bird-feeders-setup-and-daily-workflow,0,0,0%,,zero-impression,family-merge-or-demand-review,hold,2026-08-23,"The URL has zero impressions and belongs to a site hit by the update; review family overlap, real demand and canonical choice at Day 14 without deleting it during rollout."
expansion757,pet,recovery,automatic-aquarium-feeders,buying,automatic-aquarium-feeders-buying-guide,Automatic Aquarium Feeders Buying Guide,https://pets.madabase.com/guides/automatic-aquarium-feeders-buying-guide,0,0,0%,,zero-impression,family-merge-or-demand-review,hold,2026-08-23,"The URL has zero impressions and belongs to a site hit by the update; review family overlap, real demand and canonical choice at Day 14 without deleting it during rollout."
expansion757,pet,recovery,automatic-aquarium-feeders,comparison,automatic-aquarium-feeders-vs-alternatives,Automatic Aquarium Feeders vs. manual measured feeding,https://pets.madabase.com/guides/automatic-aquarium-feeders-vs-alternatives,0,0,0%,,zero-impression,family-merge-or-demand-review,hold,2026-08-23,"The URL has zero impressions and belongs to a site hit by the update; review family overlap, real demand and canonical choice at Day 14 without deleting it during rollout."
expansion757,pet,recovery,automatic-aquarium-feeders,fit,automatic-aquarium-feeders-compatibility-and-fit-guide,Automatic Aquarium Feeders: Compatibility and Fit Guide,https://pets.madabase.com/guides/automatic-aquarium-feeders-compatibility-and-fit-guide,0,0,0%,,zero-impression,family-merge-or-demand-review,hold,2026-08-23,"The URL has zero impressions and belongs to a site hit by the update; review family overlap, real demand and canonical choice at Day 14 without deleting it during rollout."
expansion757,pet,recovery,automatic-aquarium-feeders,ownership,automatic-aquarium-feeders-ownership-cost-and-maintenance,Automatic Aquarium Feeders: Ownership Cost and Maintenance,https://pets.madabase.com/guides/automatic-aquarium-feeders-ownership-cost-and-maintenance,0,1,0%,30,position-21-40,query-fit-and-evidence-review,hold,rollout-complete-plus-3-days,"Mid-pack visibility on an affected host needs exact query-fit review after rollout, not a broad template rewrite."
expansion757,pet,recovery,automatic-aquarium-feeders,workflow,automatic-aquarium-feeders-setup-and-daily-workflow,Automatic Aquarium Feeders: Setup and Daily Workflow,https://pets.madabase.com/guides/automatic-aquarium-feeders-setup-and-daily-workflow,0,1,0%,20,position-11-20,strengthen-evidence-after-rollout,hold,rollout-complete-plus-3-days,The page is within reach of page one; only evidence-backed internal support is justified after the comparison gate.
expansion757,pet,recovery,aquarium-water-monitors,buying,aquarium-water-monitors-buying-guide,Aquarium Water Monitors Buying Guide,https://pets.madabase.com/guides/aquarium-water-monitors-buying-guide,0,0,0%,,zero-impression,family-merge-or-demand-review,hold,2026-08-23,"The URL has zero impressions and belongs to a site hit by the update; review family overlap, real demand and canonical choice at Day 14 without deleting it during rollout."
expansion757,pet,recovery,aquarium-water-monitors,comparison,aquarium-water-monitors-vs-alternatives,Aquarium Water Monitors vs. manual liquid test kits,https://pets.madabase.com/guides/aquarium-water-monitors-vs-alternatives,0,3,0%,9,top-10,protect-emerging-ranking,hold,now-protection-only,The page has an emerging top-ten position; preserve its exact intent and supporting path during rollout.
expansion757,pet,recovery,aquarium-water-monitors,fit,aquarium-water-monitors-compatibility-and-fit-guide,Aquarium Water Monitors: Compatibility and Fit Guide,https://pets.madabase.com/guides/aquarium-water-monitors-compatibility-and-fit-guide,0,0,0%,,zero-impression,family-merge-or-demand-review,hold,2026-08-23,"The URL has zero impressions and belongs to a site hit by the update; review family overlap, real demand and canonical choice at Day 14 without deleting it during rollout."
expansion757,pet,recovery,aquarium-water-monitors,ownership,aquarium-water-monitors-ownership-cost-and-maintenance,Aquarium Water Monitors: Ownership Cost and Maintenance,https://pets.madabase.com/guides/aquarium-water-monitors-ownership-cost-and-maintenance,0,0,0%,,zero-impression,family-merge-or-demand-review,hold,2026-08-23,"The URL has zero impressions and belongs to a site hit by the update; review family overlap, real demand and canonical choice at Day 14 without deleting it during rollout."
expansion757,pet,recovery,aquarium-water-monitors,workflow,aquarium-water-monitors-setup-and-daily-workflow,Aquarium Water Monitors: Setup and Daily Workflow,https://pets.madabase.com/guides/aquarium-water-monitors-setup-and-daily-workflow,0,3,0%,31.67,position-21-40,query-fit-and-evidence-review,hold,rollout-complete-plus-3-days,"Mid-pack visibility on an affected host needs exact query-fit review after rollout, not a broad template rewrite."
expansion757,costume,observe,high-end-costumes,buying,high-end-costumes-buying-guide,High-end Costumes Buying Guide,https://costumes.madabase.com/guides/high-end-costumes-buying-guide,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,high-end-costumes,comparison,high-end-costumes-vs-alternatives,High-end Costumes vs. standard party costumes or rentals,https://costumes.madabase.com/guides/high-end-costumes-vs-alternatives,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,high-end-costumes,fit,high-end-costumes-compatibility-and-fit-guide,High-end Costumes: Compatibility and Fit Guide,https://costumes.madabase.com/guides/high-end-costumes-compatibility-and-fit-guide,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,high-end-costumes,ownership,high-end-costumes-ownership-cost-and-maintenance,High-end Costumes: Ownership Cost and Maintenance,https://costumes.madabase.com/guides/high-end-costumes-ownership-cost-and-maintenance,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,mascot-costumes,buying,mascot-costumes-buying-guide,Mascot Costumes Buying Guide,https://costumes.madabase.com/guides/mascot-costumes-buying-guide,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,mascot-costumes,comparison,mascot-costumes-vs-alternatives,Mascot Costumes vs. character masks with separate garments,https://costumes.madabase.com/guides/mascot-costumes-vs-alternatives,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,mascot-costumes,fit,mascot-costumes-compatibility-and-fit-guide,Mascot Costumes: Compatibility and Fit Guide,https://costumes.madabase.com/guides/mascot-costumes-compatibility-and-fit-guide,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,mascot-costumes,ownership,mascot-costumes-ownership-cost-and-maintenance,Mascot Costumes: Ownership Cost and Maintenance,https://costumes.madabase.com/guides/mascot-costumes-ownership-cost-and-maintenance,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,historical-theatrical-costumes,buying,historical-theatrical-costumes-buying-guide,Historical and Theatrical Costumes Buying Guide,https://costumes.madabase.com/guides/historical-theatrical-costumes-buying-guide,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,historical-theatrical-costumes,comparison,historical-theatrical-costumes-vs-alternatives,Historical and Theatrical Costumes vs. standard party costumes,https://costumes.madabase.com/guides/historical-theatrical-costumes-vs-alternatives,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,historical-theatrical-costumes,fit,historical-theatrical-costumes-compatibility-and-fit-guide,Historical and Theatrical Costumes: Compatibility and Fit Guide,https://costumes.madabase.com/guides/historical-theatrical-costumes-compatibility-and-fit-guide,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,historical-theatrical-costumes,ownership,historical-theatrical-costumes-ownership-cost-and-maintenance,Historical and Theatrical Costumes: Ownership Cost and Maintenance,https://costumes.madabase.com/guides/historical-theatrical-costumes-ownership-cost-and-maintenance,0,1,0%,10,top-10,observe-low-sample,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,adult-costumes,buying,adult-costumes-buying-guide,Adult Costumes Buying Guide,https://costumes.madabase.com/guides/adult-costumes-buying-guide,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,adult-costumes,comparison,adult-costumes-vs-alternatives,Adult Costumes vs. separately assembled character looks,https://costumes.madabase.com/guides/adult-costumes-vs-alternatives,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,adult-costumes,fit,adult-costumes-compatibility-and-fit-guide,Adult Costumes: Compatibility and Fit Guide,https://costumes.madabase.com/guides/adult-costumes-compatibility-and-fit-guide,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,adult-costumes,ownership,adult-costumes-ownership-cost-and-maintenance,Adult Costumes: Ownership Cost and Maintenance,https://costumes.madabase.com/guides/adult-costumes-ownership-cost-and-maintenance,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,child-costumes,buying,child-costumes-buying-guide,Child Costumes Buying Guide,https://costumes.madabase.com/guides/child-costumes-buying-guide,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,child-costumes,comparison,child-costumes-vs-alternatives,Child Costumes vs. simple clothing-based dress-up,https://costumes.madabase.com/guides/child-costumes-vs-alternatives,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,child-costumes,fit,child-costumes-compatibility-and-fit-guide,Child Costumes: Compatibility and Fit Guide,https://costumes.madabase.com/guides/child-costumes-compatibility-and-fit-guide,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
expansion757,costume,observe,child-costumes,ownership,child-costumes-ownership-cost-and-maintenance,Child Costumes: Ownership Cost and Maintenance,https://costumes.madabase.com/guides/child-costumes-ownership-cost-and-maintenance,0,0,0%,,zero-impression,maintenance-or-retirement-review,hold,2026-09-08,The site does not yet have enough search volume to justify rollout-period content changes; decide from the Day-30 cohort gate.
